"Year of inspection","Brand and model series","Registration year","Number of inspections","Average mileage","Median mileage","Rejection rate","Accepted cars","Rejected Cars"
"2020","Seat IBIZA","2013",.,.,.,.,.,.
"2020","Seat IBIZA","2015",167,69552,69346,5,159,8
"2020","Seat IBIZA","2016",.,.,.,.,.,.
"2020","Seat IBIZA","2017",362,42889,39947,2,355,7
"2020","Seat IBIZA ST","Years in total",1066,124942,118009,13,930,136
"2020","Seat IBIZA ST","2002",.,.,.,.,.,.
"2020","Seat IBIZA ST","2003",.,.,.,.,.,.
"2020","Seat IBIZA ST","2004",.,.,.,.,.,.
"2020","Seat IBIZA ST","2005",.,.,.,.,.,.
"2020","Seat IBIZA ST","2006",.,.,.,.,.,.
"2020","Seat IBIZA ST","2007",.,.,.,.,.,.
"2020","Seat IBIZA ST","2008",.,.,.,.,.,.
"2020","Seat IBIZA ST","2009",.,.,.,.,.,.
"2020","Seat IBIZA ST","2010",191,155902,146955,17,159,32
"2020","Seat IBIZA ST","2011",340,142766,136192,15,289,51
"2020","Seat IBIZA ST","2012",257,120235,114498,12,227,30
"2020","Seat IBIZA ST","2014",.,.,.,.,.,.
"2020","Seat IBIZA ST","2013",102,100204,98459,8,94,8
"2020","Seat IBIZA ST","2015",115,68888,70409,4,110,5
"2020","Seat IBIZA ST","2016",.,.,.,.,.,.
"2020","Seat IBIZA ST","2017",.,.,.,.,.,.
"2020","Seat LEON","Years in total",3839,183394,173318,17,3190,649
"2020","Seat LEON","2002",.,.,.,.,.,.
"2020","Seat LEON","2003",.,.,.,.,.,.
"2020","Seat LEON","2004",.,.,.,.,.,.
"2020","Seat LEON","2005",484,266951,255754,32,328,156
"2020","Seat LEON","2006",454,241290,222859,31,315,139
"2020","Seat LEON","2007",395,220874,211990,24,301,94
"2020","Seat LEON","2008",520,232727,221478,18,425,95
"2020","Seat LEON","2009",218,203564,196625,17,180,38
"2020","Seat LEON","2010",319,186840,179685,17,264,55
"2020","Seat LEON","2011",197,158798,153243,11,176,21
"2020","Seat LEON","2012",115,127804,124703,10,103,12
"2020","Seat LEON","2014",.,.,.,.,.,.
"2020","Seat LEON","2013",354,127237,118816,5,336,18
"2020","Seat LEON","2015",319,98692,91344,3,311,8
"2020","Seat LEON","2016",.,.,.,.,.,.
"2020","Seat LEON","2017",342,53764,48755,1,339,3
"2020","Seat LEON ST","Years in total",1348,83943,73316,1,1331,17
"2020","Seat LEON ST","2002",.,.,.,.,.,.
"2020","Seat LEON ST","2003",.,.,.,.,.,.
"2020","Seat LEON ST","2004",.,.,.,.,.,.
"2020","Seat LEON ST","2005",.,.,.,.,.,.
"2020","Seat LEON ST","2006",.,.,.,.,.,.
"2020","Seat LEON ST","2007",.,.,.,.,.,.
"2020","Seat LEON ST","2008",.,.,.,.,.,.
"2020","Seat LEON ST","2009",.,.,.,.,.,.
"2020","Seat LEON ST","2010",.,.,.,.,.,.
"2020","Seat LEON ST","2011",.,.,.,.,.,.
"2020","Seat LEON ST","2012",.,.,.,.,.,.
"2020","Seat LEON ST","2014",100,135052,120641,1,99,1
"2020","Seat LEON ST","2013",.,.,.,.,.,.
"2020","Seat LEON ST","2015",412,108979,98446,2,403,9
"2020","Seat LEON ST","2016",123,97576,84233,1,122,1
"2020","Seat LEON ST","2017",711,59693,55961,1,705,6
"2020","Seat LEON X-PERIENCE","Years in total",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2002",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2003",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2004",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2005",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2006",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2007",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2008",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2009",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2010",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2011",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2012",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2014",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2013",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2015",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2016",.,.,.,.,.,.
"2020","Seat LEON X-PERIENCE","2017",.,.,.,.,.,.
"2020","Seat MII","Years in total",162,59411,55533,6,152,10
"2020","Seat MII","2002",.,.,.,.,.,.
"2020","Seat MII","2003",.,.,.,.,.,.
"2020","Seat MII","2004",.,.,.,.,.,.
"2020","Seat MII","2005",.,.,.,.,.,.
"2020","Seat MII","2006",.,.,.,.,.,.
"2020","Seat MII","2007",.,.,.,.,.,.
"2020","Seat MII","2008",.,.,.,.,.,.
"2020","Seat MII","2009",.,.,.,.,.,.
"2020","Seat MII","2010",.,.,.,.,.,.
"2020","Seat MII","2011",.,.,.,.,.,.
"2020","Seat MII","2012",.,.,.,.,.,.
"2020","Seat MII","2014",.,.,.,.,.,.
"2020","Seat MII","2013",.,.,.,.,.,.
"2020","Seat MII","2015",.,.,.,.,.,.
"2020","Seat MII","2016",.,.,.,.,.,.
"2020","Seat MII","2017",.,.,.,.,.,.
"2020","Seat TOLEDO","Years in total",1038,110232,86012,11,927,111
"2020","Seat TOLEDO","2002",.,.,.,.,.,.
"2020","Seat TOLEDO","2003",.,.,.,.,.,.
"2020","Seat TOLEDO","2004",.,.,.,.,.,.
"2020","Seat TOLEDO","2005",.,.,.,.,.,.
"2020","Seat TOLEDO","2006",.,.,.,.,.,.
"2020","Seat TOLEDO","2007",.,.,.,.,.,.
"2020","Seat TOLEDO","2008",.,.,.,.,.,.
"2020","Seat TOLEDO","2009",.,.,.,.,.,.
"2020","Seat TOLEDO","2010",.,.,.,.,.,.
"2020","Seat TOLEDO","2011",.,.,.,.,.,.
"2020","Seat TOLEDO","2012",.,.,.,.,.,.
"2020","Seat TOLEDO","2014",.,.,.,.,.,.
"2020","Seat TOLEDO","2013",205,116624,112963,7,190,15
"2020","Seat TOLEDO","2015",390,81288,76867,5,370,20
"2020","Seat TOLEDO","2016",.,.,.,.,.,.
"2020","Seat TOLEDO","2017",136,50926,48031,1,135,1
"2020","Skoda - Models in total","Years in total",77230,178709,164344,14,66081,11149
"2020","Skoda - Models in total","2002",.,.,.,.,.,.
"2020","Skoda - Models in total","2003",.,.,.,.,.,.
"2020","Skoda - Models in total","2004",.,.,.,.,.,.
"2020","Skoda - Models in total","2005",4554,269055,256610,34,2989,1565
"2020","Skoda - Models in total","2006",5725,260074,250578,32,3903,1822
"2020","Skoda - Models in total","2007",5436,251039,244588,25,4084,1352
"2020","Skoda - Models in total","2008",7351,254960,254344,22,5768,1583
"2020","Skoda - Models in total","2009",5978,216409,209962,17,4985,993
"2020","Skoda - Models in total","2010",9134,202248,192873,15,7725,1409
"2020","Skoda - Models in total","2011",5905,180912,171023,14,5085,820
"2020","Skoda - Models in total","2012",4964,158054,146583,12,4372,592
"2020","Skoda - Models in total","2014",1712,136549,125567,6,1617,95
"2020","Skoda - Models in total","2013",5327,144386,136669,6,4982,345
"2020","Skoda - Models in total","2015",8926,105763,97621,3,8626,300
"2020","Skoda - Models in total","2016",1936,102417,88393,3,1869,67
"2020","Skoda - Models in total","2017",10282,69205,61265,2,10076,206
"2020","Skoda CITIGO","Years in total",846,74516,69440,13,737,109
"2020","Skoda CITIGO","2002",.,.,.,.,.,.
"2020","Skoda CITIGO","2003",.,.,.,.,.,.
"2020","Skoda CITIGO","2004",.,.,.,.,.,.
"2020","Skoda CITIGO","2005",.,.,.,.,.,.
"2020","Skoda CITIGO","2006",.,.,.,.,.,.
"2020","Skoda CITIGO","2007",.,.,.,.,.,.
"2020","Skoda CITIGO","2008",.,.,.,.,.,.
"2020","Skoda CITIGO","2009",.,.,.,.,.,.
"2020","Skoda CITIGO","2010",.,.,.,.,.,.
"2020","Skoda CITIGO","2011",.,.,.,.,.,.
"2020","Skoda CITIGO","2012",323,94894,94888,20,258,65
"2020","Skoda CITIGO","2014",.,.,.,.,.,.
"2020","Skoda CITIGO","2013",147,78858,66902,10,133,14
"2020","Skoda CITIGO","2015",159,65466,65938,9,145,14
"2020","Skoda CITIGO","2016",.,.,.,.,.,.
"2020","Skoda CITIGO","2017",139,42427,38525,4,134,5
"2020","Skoda FABIA","Years in total",10167,134732,119115,16,8497,1670
"2020","Skoda FABIA","2002",.,.,.,.,.,.
"2020","Skoda FABIA","2003",.,.,.,.,.,.
"2020","Skoda FABIA","2004",.,.,.,.,.,.
"2020","Skoda FABIA","2005",879,210404,193479,34,584,295
"2020","Skoda FABIA","2006",1056,202053,190148,33,705,351
"2020","Skoda FABIA","2007",982,182808,173226,23,754,228
"2020","Skoda FABIA","2008",1317,183705,174012,23,1020,297
"2020","Skoda FABIA","2009",531,162287,155592,20,427,104
"2020","Skoda FABIA","2010",815,137210,128954,15,695,120
"2020","Skoda FABIA","2011",617,121218,115604,16,521,96
"2020","Skoda FABIA","2012",579,113472,108451,12,510,69
"2020","Skoda FABIA","2014",.,.,.,.,.,.
"2020","Skoda FABIA","2013",256,97091,86669,7,239,17
"2020","Skoda FABIA","2015",1325,72921,67309,5,1263,62
"2020","Skoda FABIA","2016",223,69172,66319,3,217,6
"2020","Skoda FABIA","2017",1515,44868,41180,1,1494,21
"2020","Skoda KODIAQ","Years in total",1085,80038,75199,2,1066,19
"2020","Skoda KODIAQ","2002",.,.,.,.,.,.
"2020","Skoda KODIAQ","2003",.,.,.,.,.,.
"2020","Skoda KODIAQ","2004",.,.,.,.,.,.
"2020","Skoda KODIAQ","2005",.,.,.,.,.,.
"2020","Skoda KODIAQ","2006",.,.,.,.,.,.
"2020","Skoda KODIAQ","2007",.,.,.,.,.,.
"2020","Skoda KODIAQ","2008",.,.,.,.,.,.
"2020","Skoda KODIAQ","2009",.,.,.,.,.,.
"2020","Skoda KODIAQ","2010",.,.,.,.,.,.
"2020","Skoda KODIAQ","2011",.,.,.,.,.,.
"2020","Skoda KODIAQ","2012",.,.,.,.,.,.
"2020","Skoda KODIAQ","2014",.,.,.,.,.,.
"2020","Skoda KODIAQ","2013",.,.,.,.,.,.
"2020","Skoda KODIAQ","2015",.,.,.,.,.,.
"2020","Skoda KODIAQ","2016",.,.,.,.,.,.
"2020","Skoda KODIAQ","2017",1084,79971,75183,2,1065,19
"2020","Skoda OCTAVIA","Years in total",48134,195363,183246,15,40846,7288
"2020","Skoda OCTAVIA","2002",.,.,.,.,.,.
"2020","Skoda OCTAVIA","2003",.,.,.,.,.,.
"2020","Skoda OCTAVIA","2004",.,.,.,.,.,.
"2020","Skoda OCTAVIA","2005",3484,282704,270177,35,2276,1208
"2020","Skoda OCTAVIA","2006",4291,274732,265161,32,2935,1356
"2020","Skoda OCTAVIA","2007",3673,274174,270080,25,2772,901
"2020","Skoda OCTAVIA","2008",5214,274898,273500,21,4136,1078
"2020","Skoda OCTAVIA","2009",4296,215885,209227,15,3642,654
"2020","Skoda OCTAVIA","2010",5500,200948,192442,15,4681,819
"2020","Skoda OCTAVIA","2011",3571,180981,170926,14,3087,484
"2020","Skoda OCTAVIA","2012",2527,164131,155525,11,2245,282
"2020","Skoda OCTAVIA","2014",1063,137312,129707,4,1018,45
"2020","Skoda OCTAVIA","2013",3361,148703,141277,6,3162,199
"2020","Skoda OCTAVIA","2015",5242,114535,107332,3,5093,149
"2020","Skoda OCTAVIA","2016",926,105204,91669,2,903,23
"2020","Skoda OCTAVIA","2017",4986,72867,64690,2,4896,90
"2020","Skoda RAPID","Years in total",2165,76463,70398,3,2092,73
"2020","Skoda RAPID","2002",.,.,.,.,.,.
"2020","Skoda RAPID","2003",.,.,.,.,.,.
"2020","Skoda RAPID","2004",.,.,.,.,.,.
"2020","Skoda RAPID","2005",.,.,.,.,.,.
"2020","Skoda RAPID","2006",.,.,.,.,.,.
"2020","Skoda RAPID","2007",.,.,.,.,.,.
"2020","Skoda RAPID","2008",.,.,.,.,.,.
"2020","Skoda RAPID","2009",.,.,.,.,.,.
"2020","Skoda RAPID","2010",.,.,.,.,.,.
"2020","Skoda RAPID","2011",.,.,.,.,.,.
"2020","Skoda RAPID","2012",.,.,.,.,.,.
"2020","Skoda RAPID","2014",175,99014,96638,5,167,8
"2020","Skoda RAPID","2013",401,107434,103266,6,376,25
"2020","Skoda RAPID","2015",667,82865,77281,3,644,23
"2020","Skoda RAPID","2016",148,69438,66474,5,141,7
"2020","Skoda RAPID","2017",759,49436,47655,1,752,7
"2020","Skoda ROOMSTER","Years in total",1972,189111,178417,23,1510,462
"2020","Skoda ROOMSTER","2002",.,.,.,.,.,.
"2020","Skoda ROOMSTER","2003",.,.,.,.,.,.
"2020","Skoda ROOMSTER","2004",.,.,.,.,.,.
"2020","Skoda ROOMSTER","2005",.,.,.,.,.,.
"2020","Skoda ROOMSTER","2006",154,221688,214545,35,100,54
"2020","Skoda ROOMSTER","2007",641,220307,209221,28,462,179
"2020","Skoda ROOMSTER","2008",428,214650,202858,28,308,120
"2020","Skoda ROOMSTER","2009",112,194711,174180,14,96,16
"2020","Skoda ROOMSTER","2010",141,165189,151362,19,114,27
"2020","Skoda ROOMSTER","2011",128,147300,141345,13,111,17
"2020","Skoda ROOMSTER","2012",186,125481,118294,12,163,23
"2020","Skoda ROOMSTER","2014",.,.,.,.,.,.
"2020","Skoda ROOMSTER","2013",.,.,.,.,.,.
"2020","Skoda ROOMSTER","2015",.,.,.,.,.,.
"2020","Skoda ROOMSTER","2016",.,.,.,.,.,.
"2020","Skoda ROOMSTER","2017",.,.,.,.,.,.
"2020","Skoda SUPERB","Years in total",9124,199065,192982,13,7903,1221
"2020","Skoda SUPERB","2002",.,.,.,.,.,.
"2020","Skoda SUPERB","2003",.,.,.,.,.,.
"2020","Skoda SUPERB","2004",.,.,.,.,.,.
"2020","Skoda SUPERB","2005",191,290928,287449,32,129,62
"2020","Skoda SUPERB","2006",223,278827,267638,27,163,60
"2020","Skoda SUPERB","2007",139,263800,251925,32,95,44
"2020","Skoda SUPERB","2008",392,273568,271282,22,304,88
"2020","Skoda SUPERB","2009",910,249982,244057,22,711,199
"2020","Skoda SUPERB","2010",1773,247734,239658,18,1445,328
"2020","Skoda SUPERB","2011",969,233457,226267,15,822,147
"2020","Skoda SUPERB","2012",781,217681,209345,12,684,97
"2020","Skoda SUPERB","2014",206,211905,189109,11,184,22
"2020","Skoda SUPERB","2013",640,198209,189587,8,588,52
"2020","Skoda SUPERB","2015",920,136608,127493,4,884,36
"2020","Skoda SUPERB","2016",463,133834,115121,5,439,24
"2020","Skoda SUPERB","2017",1517,88562,78613,4,1455,62
"2020","Skoda YETI","Years in total",3716,140723,129337,8,3410,306
"2020","Skoda YETI","2002",.,.,.,.,.,.
"2020","Skoda YETI","2003",.,.,.,.,.,.
"2020","Skoda YETI","2004",.,.,.,.,.,.
"2020","Skoda YETI","2005",.,.,.,.,.,.
"2020","Skoda YETI","2006",.,.,.,.,.,.
"2020","Skoda YETI","2007",.,.,.,.,.,.
"2020","Skoda YETI","2008",.,.,.,.,.,.
"2020","Skoda YETI","2009",129,240028,229089,16,109,20
"2020","Skoda YETI","2010",905,185648,174239,13,790,115
"2020","Skoda YETI","2011",620,164701,159918,12,544,76
"2020","Skoda YETI","2012",553,141241,131452,10,500,53
"2020","Skoda YETI","2014",133,112375,108568,3,129,4
"2020","Skoda YETI","2013",423,123381,115740,5,401,22
"2020","Skoda YETI","2015",563,91392,82162,2,552,11
"2020","Skoda YETI","2016",127,83442,78633,2,124,3
"2020","Skoda YETI","2017",263,55935,47800,1,261,2
"2020","Smart - Models in total","Years in total",1233,112664,106284,18,1009,224
"2020","Smart - Models in total","2002",.,.,.,.,.,.
"2020","Smart - Models in total","2003",.,.,.,.,.,.
"2020","Smart - Models in total","2004",.,.,.,.,.,.
"2020","Smart - Models in total","2005",316,142430,137863,24,241,75
"2020","Smart - Models in total","2006",353,139379,138021,21,279,74
"2020","Smart - Models in total","2007",.,.,.,.,.,.
"2020","Smart - Models in total","2008",113,96445,93068,17,94,19
"2020","Smart - Models in total","2009",.,.,.,.,.,.
"2020","Smart - Models in total","2010",102,72896,70267,15,87,15
"2020","Smart - Models in total","2011",.,.,.,.,.,.
"2020","Smart - Models in total","2012",.,.,.,.,.,.
"2020","Smart - Models in total","2014",.,.,.,.,.,.
"2020","Smart - Models in total","2013",.,.,.,.,.,.
"2020","Smart - Models in total","2015",.,.,.,.,.,.
"2020","Smart - Models in total","2016",.,.,.,.,.,.
"2020","Smart - Models in total","2017",.,.,.,.,.,.
"2020","Smart FORFOUR","Years in total",564,145227,146368,22,440,124
"2020","Smart FORFOUR","2002",.,.,.,.,.,.
"2020","Smart FORFOUR","2003",.,.,.,.,.,.
"2020","Smart FORFOUR","2004",.,.,.,.,.,.
"2020","Smart FORFOUR","2005",213,158796,156977,25,159,54
"2020","Smart FORFOUR","2006",283,152195,151126,20,225,58
"2020","Smart FORFOUR","2007",.,.,.,.,.,.
"2020","Smart FORFOUR","2008",.,.,.,.,.,.
"2020","Smart FORFOUR","2009",.,.,.,.,.,.
"2020","Smart FORFOUR","2010",.,.,.,.,.,.
"2020","Smart FORFOUR","2011",.,.,.,.,.,.
"2020","Smart FORFOUR","2012",.,.,.,.,.,.
"2020","Smart FORFOUR","2014",.,.,.,.,.,.
"2020","Smart FORFOUR","2013",.,.,.,.,.,.
"2020","Smart FORFOUR","2015",.,.,.,.,.,.
"2020","Smart FORFOUR","2016",.,.,.,.,.,.
"2020","Smart FORFOUR","2017",.,.,.,.,.,.
"2020","Smart FORTWO","Years in total",636,83945,79770,15,538,98
"2020","Smart FORTWO","2002",.,.,.,.,.,.
"2020","Smart FORTWO","2003",.,.,.,.,.,.
"2020","Smart FORTWO","2004",.,.,.,.,.,.
"2020","Smart FORTWO","2005",.,.,.,.,.,.
"2020","Smart FORTWO","2006",.,.,.,.,.,.
"2020","Smart FORTWO","2007",.,.,.,.,.,.
"2020","Smart FORTWO","2008",111,95992,93068,17,92,19
"2020","Smart FORTWO","2009",.,.,.,.,.,.
"2020","Smart FORTWO","2010",102,72896,70267,15,87,15
"2020","Smart FORTWO","2011",.,.,.,.,.,.
"2020","Smart FORTWO","2012",.,.,.,.,.,.
"2020","Smart FORTWO","2014",.,.,.,.,.,.
"2020","Smart FORTWO","2013",.,.,.,.,.,.
"2020","Smart FORTWO","2015",.,.,.,.,.,.
"2020","Smart FORTWO","2016",.,.,.,.,.,.
"2020","Smart FORTWO","2017",.,.,.,.,.,.
"2020","Smart ROADSTER","Years in total",.,.,.,.,.,.
"2020","Smart ROADSTER","2002",.,.,.,.,.,.
"2020","Smart ROADSTER","2003",.,.,.,.,.,.
"2020","Smart ROADSTER","2004",.,.,.,.,.,.
"2020","Smart ROADSTER","2005",.,.,.,.,.,.
"2020","Smart ROADSTER","2006",.,.,.,.,.,.
"2020","Smart ROADSTER","2007",.,.,.,.,.,.
"2020","Smart ROADSTER","2008",.,.,.,.,.,.
"2020","Smart ROADSTER","2009",.,.,.,.,.,.
"2020","Smart ROADSTER","2010",.,.,.,.,.,.
"2020","Smart ROADSTER","2011",.,.,.,.,.,.
"2020","Smart ROADSTER","2012",.,.,.,.,.,.
"2020","Smart ROADSTER","2014",.,.,.,.,.,.
"2020","Smart ROADSTER","2013",.,.,.,.,.,.
"2020","Smart ROADSTER","2015",.,.,.,.,.,.
"2020","Smart ROADSTER","2016",.,.,.,.,.,.
"2020","Smart ROADSTER","2017",.,.,.,.,.,.
"2020","Ssangyong - Models in total","Years in total",146,95710,85698,16,122,24
"2020","Ssangyong - Models in total","2002",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2003",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2004",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2005",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2006",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2007",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2008",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2009",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2010",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2011",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2012",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2014",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2013",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2015",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2016",.,.,.,.,.,.
"2020","Ssangyong - Models in total","2017",.,.,.,.,.,.
"2020","Subaru - Models in total","Years in total",10723,181891,178997,15,9061,1662
"2020","Subaru - Models in total","2002",.,.,.,.,.,.
"2020","Subaru - Models in total","2003",.,.,.,.,.,.
"2020","Subaru - Models in total","2004",.,.,.,.,.,.
"2020","Subaru - Models in total","2005",1302,237099,232655,19,1060,242
"2020","Subaru - Models in total","2006",1144,216930,214119,19,927,217
"2020","Subaru - Models in total","2007",889,200607,199717,17,741,148
"2020","Subaru - Models in total","2008",1042,221381,221668,21,823,219
"2020","Subaru - Models in total","2009",851,220769,220498,24,647,204
"2020","Subaru - Models in total","2010",1353,210875,207655,19,1100,253
"2020","Subaru - Models in total","2011",719,190009,183225,17,595,124
"2020","Subaru - Models in total","2012",554,155668,146220,14,476,78
"2020","Subaru - Models in total","2014",203,119654,118251,6,190,13
"2020","Subaru - Models in total","2013",711,132687,126363,14,612,99
"2020","Subaru - Models in total","2015",1151,100623,93656,4,1108,43
"2020","Subaru - Models in total","2016",161,92669,82216,2,158,3
"2020","Subaru - Models in total","2017",643,60541,54278,3,624,19
"2020","Subaru FORESTER","Years in total",5184,182153,178526,16,4338,846
"2020","Subaru FORESTER","2002",.,.,.,.,.,.
"2020","Subaru FORESTER","2003",.,.,.,.,.,.
"2020","Subaru FORESTER","2004",.,.,.,.,.,.
"2020","Subaru FORESTER","2005",804,244107,239018,19,655,149
"2020","Subaru FORESTER","2006",547,223276,218407,17,452,95
"2020","Subaru FORESTER","2007",288,202692,199723,18,236,52
"2020","Subaru FORESTER","2008",411,217091,219022,25,308,103
"2020","Subaru FORESTER","2009",476,223480,221875,29,339,137
"2020","Subaru FORESTER","2010",547,203094,198130,19,441,106
"2020","Subaru FORESTER","2011",426,184529,179538,18,350,76
"2020","Subaru FORESTER","2012",204,164928,158766,8,187,17
"2020","Subaru FORESTER","2014",120,118524,118356,8,111,9
"2020","Subaru FORESTER","2013",469,128333,124878,14,405,64
"2020","Subaru FORESTER","2015",495,98292,90696,5,472,23
"2020","Subaru FORESTER","2016",.,.,.,.,.,.
"2020","Subaru FORESTER","2017",340,58663,52456,4,327,13
"2020","Subaru IMPREZA","Years in total",946,174454,174865,18,773,173
"2020","Subaru IMPREZA","2002",.,.,.,.,.,.
"2020","Subaru IMPREZA","2003",.,.,.,.,.,.
"2020","Subaru IMPREZA","2004",.,.,.,.,.,.
"2020","Subaru IMPREZA","2005",166,191022,189666,17,137,29
"2020","Subaru IMPREZA","2006",232,182322,177930,22,182,50
"2020","Subaru IMPREZA","2007",219,167395,170156,16,185,34
"2020","Subaru IMPREZA","2008",171,173513,172218,22,134,37
"2020","Subaru IMPREZA","2009",.,.,.,.,.,.
"2020","Subaru IMPREZA","2010",.,.,.,.,.,.
"2020","Subaru IMPREZA","2011",.,.,.,.,.,.
"2020","Subaru IMPREZA","2012",.,.,.,.,.,.
"2020","Subaru IMPREZA","2014",.,.,.,.,.,.
"2020","Subaru IMPREZA","2013",.,.,.,.,.,.
"2020","Subaru IMPREZA","2015",.,.,.,.,.,.
"2020","Subaru IMPREZA","2016",.,.,.,.,.,.
"2020","Subaru IMPREZA","2017",.,.,.,.,.,.
"2020","Subaru LEGACY","Years in total",3713,203394,204364,15,3141,572
"2020","Subaru LEGACY","2002",.,.,.,.,.,.
"2020","Subaru LEGACY","2003",.,.,.,.,.,.
"2020","Subaru LEGACY","2004",.,.,.,.,.,.
"2020","Subaru LEGACY","2005",327,244577,247580,20,263,64
"2020","Subaru LEGACY","2006",349,231434,226646,19,282,67
"2020","Subaru LEGACY","2007",360,220294,218783,16,303,57
"2020","Subaru LEGACY","2008",411,254506,253153,18,339,72
"2020","Subaru LEGACY","2009",279,223344,223459,18,230,49
"2020","Subaru LEGACY","2010",788,218084,216965,18,645,143
"2020","Subaru LEGACY","2011",284,200596,197208,17,236,48
"2020","Subaru LEGACY","2012",149,183611,180855,23,114,35
"2020","Subaru LEGACY","2014",.,.,.,.,.,.
"2020","Subaru LEGACY","2013",143,167562,153124,15,121,22
"2020","Subaru LEGACY","2015",448,112719,104762,3,436,12
"2020","Subaru LEGACY","2016",.,.,.,.,.,.
"2020","Subaru LEGACY","2017",.,.,.,.,.,.
"2020","Subaru LEVORG","Years in total",118,79859,78173,4,113,5
"2020","Subaru LEVORG","2002",.,.,.,.,.,.
"2020","Subaru LEVORG","2003",.,.,.,.,.,.
"2020","Subaru LEVORG","2004",.,.,.,.,.,.
"2020","Subaru LEVORG","2005",.,.,.,.,.,.
"2020","Subaru LEVORG","2006",.,.,.,.,.,.
"2020","Subaru LEVORG","2007",.,.,.,.,.,.
"2020","Subaru LEVORG","2008",.,.,.,.,.,.
"2020","Subaru LEVORG","2009",.,.,.,.,.,.
"2020","Subaru LEVORG","2010",.,.,.,.,.,.
"2020","Subaru LEVORG","2011",.,.,.,.,.,.
"2020","Subaru LEVORG","2012",.,.,.,.,.,.
"2020","Subaru LEVORG","2014",.,.,.,.,.,.
"2020","Subaru LEVORG","2013",.,.,.,.,.,.
"2020","Subaru LEVORG","2015",.,.,.,.,.,.
"2020","Subaru LEVORG","2016",.,.,.,.,.,.
"2020","Subaru LEVORG","2017",.,.,.,.,.,.
"2020","Subaru OUTBACK","Years in total",127,73012,62700,5,121,6
"2020","Subaru OUTBACK","2002",.,.,.,.,.,.
"2020","Subaru OUTBACK","2003",.,.,.,.,.,.
"2020","Subaru OUTBACK","2004",.,.,.,.,.,.
